RT	Name	EdU_4h_OCT4_18h_OFF_ES	EdU_4h_OCT4_18h_OFF_MS	EdU_4h_OCT4_18h_OFF_LS	EdU_4h_OCT4_ON_ES	EdU_4h_OCT4_ON_MS	EdU_4h_OCT4_ON_LS
ES	IZ445	0.988574	NA	NA	0.812239	NA	NA
ES	IZ446	1.10073	NA	NA	0.964164	NA	NA
ES	IZ447	1.16303	NA	NA	1.12569	NA	NA
ES	IZ448	0.863242	NA	NA	0.77302	NA	NA
ES	IZ449	0.824748	NA	NA	0.924099	NA	NA
ES	IZ450	1.05845	NA	NA	0.916186	NA	NA
ES	IZ451	0.895898	NA	NA	0.705798	NA	NA
ES	IZ452	0.800945	NA	NA	1.00842	NA	NA
ES	IZ453	0.950595	NA	NA	0.969208	NA	NA
ES	IZ454	1.10404	NA	NA	1.04013	NA	NA
ES	IZ455	0.817394	NA	NA	0.757963	NA	NA
ES	IZ456	0.978955	NA	NA	0.900711	NA	NA
ES	IZ457	0.886493	NA	NA	0.728742	NA	NA
ES	IZ458	0.857436	NA	NA	0.71293	NA	NA
ES	IZ460	0.887802	NA	NA	0.867351	NA	NA
ES	IZ461	0.682688	NA	NA	0.737536	NA	NA
ES	IZ462	0.68394	NA	NA	0.716652	NA	NA
ES	IZ463	0.687498	NA	NA	0.72668	NA	NA
ES	IZ464	0.861191	NA	NA	0.831425	NA	NA
ES	IZ465	0.772316	NA	NA	0.826412	NA	NA
ES	IZ466	0.676603	NA	NA	0.570994	NA	NA
ES	IZ467	0.575819	NA	NA	0.689509	NA	NA
ES	IZ468	0.560135	NA	NA	0.586858	NA	NA
ES	IZ469	0.664445	NA	NA	0.666161	NA	NA
ES	IZ470	0.696857	NA	NA	0.702889	NA	NA
ES	IZ471	0.824999	NA	NA	0.785512	NA	NA
ES	IZ472	0.770298	NA	NA	0.72043	NA	NA
ES	IZ473	0.981732	NA	NA	0.831036	NA	NA
ES	IZ474	0.834604	NA	NA	0.800565	NA	NA
ES	IZ475	1.08811	NA	NA	1.05519	NA	NA
ES	IZ476	0.948016	NA	NA	0.847275	NA	NA
ES	IZ477	0.98858	NA	NA	0.805165	NA	NA
ES	IZ478	0.970343	NA	NA	0.905748	NA	NA
ES	IZ479	0.413511	NA	NA	0.638622	NA	NA
ES	IZ480	0.543412	NA	NA	0.625675	NA	NA
ES	IZ481	0.487453	NA	NA	0.669915	NA	NA
ES	IZ482	0.576583	NA	NA	0.700396	NA	NA
ES	IZ483	0.662173	NA	NA	0.722918	NA	NA
ES	IZ484	1.05543	NA	NA	0.880699	NA	NA
ES	IZ485	0.591274	NA	NA	0.696642	NA	NA
ES	IZ486	0.627995	NA	NA	0.693276	NA	NA
ES	IZ487	0.878174	NA	NA	0.919513	NA	NA
ES	IZ488	0.862204	NA	NA	0.808049	NA	NA
ES	IZ489	0.730813	NA	NA	0.68827	NA	NA
ES	IZ490	0.734346	NA	NA	0.652394	NA	NA
ES	IZ491	0.796643	NA	NA	0.711233	NA	NA
ES	IZ492	0.815876	NA	NA	0.76551	NA	NA
ES	IZ493	0.472518	NA	NA	0.456636	NA	NA
ES	IZ494	1.19241	NA	NA	1.22213	NA	NA
ES	IZ495	0.651039	NA	NA	0.990065	NA	NA
ES	IZ496	0.697115	NA	NA	0.916997	NA	NA
ES	IZ497	0.616589	NA	NA	0.838546	NA	NA
ES	IZ498	0.883243	NA	NA	0.698723	NA	NA
ES	IZ499	0.863243	NA	NA	0.779675	NA	NA
ES	IZ500	0.508495	NA	NA	0.460823	NA	NA
ES	IZ501	0.56926	NA	NA	0.658648	NA	NA
ES	IZ502	0.585936	NA	NA	0.543426	NA	NA
ES	IZ504	0.511519	NA	NA	0.645287	NA	NA
ES	IZ505	0.553283	NA	NA	0.5881	NA	NA
ES	IZ506	0.596595	NA	NA	0.658227	NA	NA
ES	IZ507	0.622422	NA	NA	0.687029	NA	NA
ES	IZ508	0.60571	NA	NA	0.661145	NA	NA
ES	IZ509	0.611534	NA	NA	0.59688	NA	NA
ES	IZ510	1.01135	NA	NA	0.969169	NA	NA
ES	IZ511	0.876917	NA	NA	0.899919	NA	NA
ES	IZ512	1.12179	NA	NA	1.02137	NA	NA
ES	IZ513	1.13443	NA	NA	1.01802	NA	NA
ES	IZ514	0.632544	NA	NA	0.66031	NA	NA
ES	IZ515	0.574813	NA	NA	0.611908	NA	NA
ES	IZ516	0.718382	NA	NA	0.651545	NA	NA
ES	IZ517	0.670548	NA	NA	0.621509	NA	NA
ES	IZ518	0.82398	NA	NA	0.626916	NA	NA
ES	IZ520	1.58771	NA	NA	1.44169	NA	NA
ES	IZ521	0.919444	NA	NA	0.843545	NA	NA
ES	IZ522	0.656105	NA	NA	0.526762	NA	NA
ES	IZ523	0.73232	NA	NA	0.703722	NA	NA
ES	IZ524	0.841719	NA	NA	0.77886	NA	NA
ES	IZ525	0.84803	NA	NA	0.825195	NA	NA
ES	IZ526	0.940959	NA	NA	0.839778	NA	NA
ES	IZ527	1.01923	NA	NA	1.02302	NA	NA
ES	IZ528	1.06903	NA	NA	0.9879	NA	NA
ES	IZ529	1.00124	NA	NA	1.07895	NA	NA
ES	IZ530	0.624442	NA	NA	0.663645	NA	NA
ES	IZ531	0.605706	NA	NA	0.601042	NA	NA
ES	IZ532	0.504417	NA	NA	0.510056	NA	NA
ES	IZ533	0.484676	NA	NA	0.490854	NA	NA
ES	IZ534	0.612544	NA	NA	0.676598	NA	NA
ES	IZ535	1.22	NA	NA	1.03595	NA	NA
ES	IZ536	1.07949	NA	NA	0.915347	NA	NA
ES	IZ539	0.657614	NA	NA	0.69455	NA	NA
ES	IZ540	0.638364	NA	NA	0.612302	NA	NA
ES	IZ541	1.02402	NA	NA	1.13575	NA	NA
ES	IZ542	1.10025	NA	NA	1.13448	NA	NA
ES	IZ543	0.892367	NA	NA	0.799726	NA	NA
ES	IZ545	0.821464	NA	NA	0.895742	NA	NA
ES	IZ546	0.627468	NA	NA	0.539271	NA	NA
ES	IZ547	0.536325	NA	NA	0.567236	NA	NA
ES	IZ548	0.848801	NA	NA	0.733365	NA	NA
ES	IZ549	0.784481	NA	NA	0.705405	NA	NA
ES	IZ550	0.890331	NA	NA	0.870673	NA	NA
ES	IZ551	0.527717	NA	NA	0.724175	NA	NA
ES	IZ552	0.54363	NA	NA	0.698679	NA	NA
ES	IZ554	0.622911	NA	NA	0.685768	NA	NA
ES	IZ555	0.564952	NA	NA	0.705812	NA	NA
ES	IZ556	0.662417	NA	NA	0.745877	NA	NA
ES	IZ557	0.716368	NA	NA	0.693711	NA	NA
ES	IZ558	0.668754	NA	NA	0.668657	NA	NA
ES	IZ559	0.632539	NA	NA	0.687012	NA	NA
ES	IZ560	0.634823	NA	NA	0.743353	NA	NA
ES	IZ561	0.675075	NA	NA	0.821415	NA	NA
ES	IZ562	0.845756	NA	NA	1.00506	NA	NA
ES	IZ563	1.01794	NA	NA	0.904905	NA	NA
ES	IZ564	1.0372	NA	NA	0.934146	NA	NA
ES	IZ565	1.46211	NA	NA	1.05474	NA	NA
ES	IZ566	0.781699	NA	NA	0.586871	NA	NA
ES	IZ567	0.906799	NA	NA	0.72251	NA	NA
ES	IZ568	0.817915	NA	NA	0.715003	NA	NA
ES	IZ569	0.814102	NA	NA	0.685344	NA	NA
ES	IZ570	0.779929	NA	NA	0.653222	NA	NA
ES	IZ571	0.815881	NA	NA	0.739196	NA	NA
ES	IZ572	0.871086	NA	NA	0.702061	NA	NA
ES	IZ573	0.72981	NA	NA	0.607311	NA	NA
ES	IZ574	0.77131	NA	NA	0.708728	NA	NA
ES	IZ575	0.793085	NA	NA	0.779266	NA	NA
ES	IZ576	0.793614	NA	NA	0.786381	NA	NA
ES	IZ577	0.739911	NA	NA	0.641108	NA	NA
ES	IZ578	0.656867	NA	NA	0.592696	NA	NA
ES	IZ579	0.989833	NA	NA	0.830611	NA	NA
ES	IZ580	0.852336	NA	NA	1.03762	NA	NA
ES	IZ581	0.600128	NA	NA	0.863989	NA	NA
ES	IZ582	0.660915	NA	NA	0.825623	NA	NA
ES	IZ583	0.795112	NA	NA	0.743797	NA	NA
ES	IZ584	0.850838	NA	NA	0.76884	NA	NA
ES	IZ585	0.927545	NA	NA	0.82477	NA	NA
ES	IZ586	1.0901	NA	NA	1.03678	NA	NA
ES	IZ587	0.916407	NA	NA	0.704575	NA	NA
ES	IZ588	0.804218	NA	NA	0.746298	NA	NA
ES	IZ590	0.736115	NA	NA	0.675322	NA	NA
ES	IZ591	0.481113	NA	NA	0.486282	NA	NA
ES	IZ592	0.477819	NA	NA	0.539254	NA	NA
ES	IZ593	0.477075	NA	NA	0.485863	NA	NA
ES	IZ594	1.11569	NA	NA	0.952902	NA	NA
ES	IZ595	1.10608	NA	NA	0.946676	NA	NA
ES	IZ596	1.0582	NA	NA	1.14239	NA	NA
ES	IZ597	1.05393	NA	NA	0.984216	NA	NA
ES	IZ598	0.928817	NA	NA	0.860657	NA	NA
ES	IZ599	0.896905	NA	NA	0.793041	NA	NA
ES	IZ600	0.867789	NA	NA	0.7029	NA	NA
ES	IZ602	0.690266	NA	NA	0.74045	NA	NA
ES	IZ603	0.831562	NA	NA	0.562656	NA	NA
ES	IZ604	0.758654	NA	NA	0.527158	NA	NA
ES	IZ605	0.813838	NA	NA	0.606044	NA	NA
ES	IZ606	0.741191	NA	NA	0.653641	NA	NA
ES	IZ607	0.725248	NA	NA	0.671595	NA	NA
ES	IZ608	1.00733	NA	NA	0.899892	NA	NA
ES	IZ609	1.00479	NA	NA	0.830597	NA	NA
ES	IZ610	1.04986	NA	NA	0.737117	NA	NA
ES	IZ611	1.23269	NA	NA	0.964197	NA	NA
ES	IZ612	1.06278	NA	NA	0.943322	NA	NA
ES	IZ613	0.942753	NA	NA	0.929955	NA	NA
ES	IZ614	0.887795	NA	NA	0.980878	NA	NA
ES	IZ615	0.905535	NA	NA	0.819765	NA	NA
ES	IZ616	0.976171	NA	NA	0.874853	NA	NA
ES	IZ617	0.974647	NA	NA	0.878622	NA	NA
ES	IZ618	0.902477	NA	NA	0.802647	NA	NA
ES	IZ619	0.817397	NA	NA	0.759235	NA	NA
ES	IZ620	0.890834	NA	NA	0.85733	NA	NA
ES	IZ621	0.87135	NA	NA	0.824376	NA	NA
ES	IZ622	0.99972	NA	NA	0.82644	NA	NA
ES	IZ623	1.14961	NA	NA	1.18912	NA	NA
ES	IZ624	0.992134	NA	NA	0.919945	NA	NA
ES	IZ625	0.991594	NA	NA	0.780102	NA	NA
ES	IZ626	0.818915	NA	NA	0.726276	NA	NA
ES	IZ627	1.09543	NA	NA	0.931614	NA	NA
ES	IZ628	0.862733	NA	NA	0.785946	NA	NA
ES	IZ629	0.78651	NA	NA	0.860657	NA	NA
ES	IZ630	0.872332	NA	NA	0.651126	NA	NA
ES	IZ631	0.743206	NA	NA	0.691615	NA	NA
ES	IZ632	0.563414	NA	NA	0.459551	NA	NA
ES	IZ633	0.586962	NA	NA	0.642784	NA	NA
ES	IZ634	1.24788	NA	NA	1.03513	NA	NA
ES	IZ635	0.998724	NA	NA	0.942505	NA	NA
ES	IZ636	0.927037	NA	NA	0.906157	NA	NA
ES	IZ637	0.868563	NA	NA	0.740465	NA	NA
ES	IZ638	1.02957	NA	NA	0.868153	NA	NA
ES	IZ639	0.636107	NA	NA	0.605227	NA	NA
ES	IZ640	0.645442	NA	NA	0.669056	NA	NA
ES	IZ641	0.779943	NA	NA	0.677851	NA	NA
ES	IZ642	0.865501	NA	NA	0.738773	NA	NA
ES	IZ643	0.86247	NA	NA	0.860669	NA	NA
ES	IZ644	1.12656	NA	NA	1.04847	NA	NA
ES	IZ645	0.967556	NA	NA	0.894889	NA	NA
ES	IZ646	1.03465	NA	NA	0.90407	NA	NA
ES	IZ647	0.767765	NA	NA	0.697036	NA	NA
ES	IZ648	0.772066	NA	NA	0.698713	NA	NA
ES	IZ649	0.674337	NA	NA	0.598544	NA	NA
ES	IZ650	0.520372	NA	NA	0.602713	NA	NA
ES	IZ651	0.560362	NA	NA	0.573075	NA	NA
ES	IZ652	0.492262	NA	NA	0.451619	NA	NA
ES	IZ653	0.541395	NA	NA	0.464563	NA	NA
ES	IZ654	0.50847	NA	NA	0.569741	NA	NA
ES	IZ655	0.561146	NA	NA	0.599391	NA	NA
ES	IZ656	0.571263	NA	NA	0.673659	NA	NA
ES	IZ657	0.651528	NA	NA	0.646955	NA	NA
ES	IZ658	0.637103	NA	NA	0.579345	NA	NA
ES	IZ659	0.638378	NA	NA	0.61484	NA	NA
ES	IZ665	0.961736	NA	NA	0.778025	NA	NA
ES	IZ666	0.672548	NA	NA	0.662795	NA	NA
ES	IZ667	0.626474	NA	NA	0.550116	NA	NA
ES	IZ668	0.615339	NA	NA	0.52592	NA	NA
ES	IZ669	0.572282	NA	NA	0.576	NA	NA
ES	IZ670	0.579365	NA	NA	0.525088	NA	NA
ES	IZ671	0.578866	NA	NA	0.478335	NA	NA
ES	IZ672	0.518096	NA	NA	0.59562	NA	NA
ES	IZ673	0.597341	NA	NA	0.54136	NA	NA
ES	IZ674	0.62292	NA	NA	0.571826	NA	NA
ES	IZ675	0.519108	NA	NA	0.547618	NA	NA
ES	IZ676	0.507711	NA	NA	0.565151	NA	NA
ES	IZ677	0.603152	NA	NA	0.522577	NA	NA
ES	IZ678	0.589752	NA	NA	0.627358	NA	NA
ES	IZ679	0.717125	NA	NA	0.745885	NA	NA
ES	IZ680	0.658639	NA	NA	0.705409	NA	NA
ES	IZ681	0.705473	NA	NA	0.798892	NA	NA
ES	IZ682	0.734085	NA	NA	0.587262	NA	NA
ES	IZ683	0.630525	NA	NA	0.53509	NA	NA
ES	IZ684	0.700662	NA	NA	0.504619	NA	NA
ES	IZ685	0.79079	NA	NA	0.52841	NA	NA
ES	IZ686	0.648765	NA	NA	0.611061	NA	NA
ES	IZ687	0.618364	NA	NA	0.622738	NA	NA
ES	IZ688	0.651273	NA	NA	0.588105	NA	NA
ES	IZ689	0.645465	NA	NA	0.657823	NA	NA
ES	IZ690	0.631544	NA	NA	0.681179	NA	NA
ES	IZ691	0.622165	NA	NA	0.589357	NA	NA
ES	IZ692	0.736365	NA	NA	0.692048	NA	NA
ES	IZ693	0.672056	NA	NA	0.560977	NA	NA
ES	IZ694	0.643681	NA	NA	0.537176	NA	NA
ES	IZ695	0.736361	NA	NA	0.610219	NA	NA
ES	IZ696	0.699909	NA	NA	0.671169	NA	NA
ES	IZ697	0.634312	NA	NA	0.524662	NA	NA
ES	IZ698	0.647481	NA	NA	0.631932	NA	NA
ES	IZ699	0.6194	NA	NA	0.665321	NA	NA
ES	IZ700	0.696375	NA	NA	0.685363	NA	NA
ES	IZ701	0.600142	NA	NA	0.587274	NA	NA
ES	IZ702	0.511505	NA	NA	0.613545	NA	NA
ES	IZ703	0.512013	NA	NA	0.491692	NA	NA
ES	IZ704	0.606708	NA	NA	0.455798	NA	NA
ES	IZ705	0.55051	NA	NA	0.545946	NA	NA
ES	IZ706	0.663692	NA	NA	0.691195	NA	NA
ES	IZ707	0.968317	NA	NA	0.990469	NA	NA
ES	IZ708	0.84525	NA	NA	0.929955	NA	NA
ES	IZ709	0.771817	NA	NA	0.668258	NA	NA
ES	IZ710	0.676603	NA	NA	0.73378	NA	NA
ES	IZ711	0.810817	NA	NA	0.744628	NA	NA
ES	IZ712	0.724724	NA	NA	0.722086	NA	NA
ES	IZ713	0.612803	NA	NA	0.625668	NA	NA
ES	IZ714	0.644709	NA	NA	0.636942	NA	NA
ES	IZ715	0.65988	NA	NA	0.776323	NA	NA
ES	IZ716	0.649012	NA	NA	0.778867	NA	NA
ES	IZ717	0.7442	NA	NA	0.77759	NA	NA
ES	IZ718	0.754594	NA	NA	0.802213	NA	NA
ES	IZ719	0.669265	NA	NA	0.673673	NA	NA
ES	IZ720	0.693821	NA	NA	0.596029	NA	NA
ES	IZ721	0.653804	NA	NA	0.661139	NA	NA
ES	IZ722	0.578868	NA	NA	0.592272	NA	NA
ES	IZ723	0.742457	NA	NA	0.752985	NA	NA
ES	IZ724	0.695343	NA	NA	0.593117	NA	NA
ES	IZ725	0.646215	NA	NA	0.545122	NA	NA
ES	IZ726	0.540388	NA	NA	0.506715	NA	NA
ES	IZ727	0.572277	NA	NA	0.471657	NA	NA
ES	IZ728	0.733066	NA	NA	0.641527	NA	NA
ES	IZ729	0.657372	NA	NA	0.63695	NA	NA
ES	IZ730	0.669766	NA	NA	0.732525	NA	NA
ES	IZ731	0.967309	NA	NA	0.95749	NA	NA
ES	IZ732	1.04606	NA	NA	0.99381	NA	NA
ES	IZ733	1.02758	NA	NA	1.02929	NA	NA
ES	IZ735	1.14556	NA	NA	1.00675	NA	NA
ES	IZ736	1.1352	NA	NA	1.00258	NA	NA
ES	IZ737	1.23776	NA	NA	1.18538	NA	NA
ES	IZ738	1.15467	NA	NA	1.05347	NA	NA
ES	IZ739	0.837844	NA	NA	0.624374	NA	NA
ES	IZ741	0.60774	NA	NA	0.699544	NA	NA
ES	IZ742	0.647227	NA	NA	0.63108	NA	NA
ES	IZ743	0.669519	NA	NA	0.662822	NA	NA
ES	IZ744	0.69483	NA	NA	0.69538	NA	NA
ES	IZ745	0.563178	NA	NA	0.515911	NA	NA
ES	IZ746	0.814874	NA	NA	0.752986	NA	NA
ES	IZ747	1.30662	NA	NA	1.42371	NA	NA
ES	IZ748	1.02909	NA	NA	0.952896	NA	NA
ES	IZ749	0.78096	NA	NA	0.848991	NA	NA
ES	IZ750	0.725724	NA	NA	0.828091	NA	NA
ES	IZ751	0.653568	NA	NA	0.763828	NA	NA
ES	IZ752	0.674837	NA	NA	0.841043	NA	NA
ES	IZ753	0.98755	NA	NA	0.835212	NA	NA
ES	IZ754	0.825216	NA	NA	0.664468	NA	NA
ES	IZ755	0.936949	NA	NA	0.876542	NA	NA
ES	IZ756	0.91388	NA	NA	0.732942	NA	NA
ES	IZ757	1.00428	NA	NA	0.934125	NA	NA
ES	IZ758	0.86294	NA	NA	0.790503	NA	NA
ES	IZ759	0.684728	NA	NA	0.628614	NA	NA
ES	IZ760	0.894393	NA	NA	0.719171	NA	NA
ES	IZ761	0.96781	NA	NA	0.884454	NA	NA
ES	IZ762	0.913369	NA	NA	0.81266	NA	NA
ES	IZ763	0.924254	NA	NA	1.13279	NA	NA
ES	IZ764	0.965275	NA	NA	1.01593	NA	NA
ES	IZ765	0.988056	NA	NA	1.06519	NA	NA
ES	IZ766	0.856907	NA	NA	1.01843	NA	NA
ES	IZ767	0.919186	NA	NA	0.834355	NA	NA
ES	IZ768	0.99669	NA	NA	0.920347	NA	NA
ES	IZ769	0.610005	NA	NA	0.682855	NA	NA
ES	IZ770	0.71815	NA	NA	0.629442	NA	NA
ES	IZ771	0.729283	NA	NA	0.9717	NA	NA
ES	IZ772	0.941991	NA	NA	0.668688	NA	NA
ES	IZ773	0.613795	NA	NA	0.904865	NA	NA
ES	IZ774	0.57532	NA	NA	0.713336	NA	NA
ES	IZ775	0.68216	NA	NA	0.678674	NA	NA
ES	IZ776	0.754858	NA	NA	0.886119	NA	NA
ES	IZ777	0.852848	NA	NA	1.15367	NA	NA
ES	IZ778	0.759151	NA	NA	0.682002	NA	NA
ES	IZ779	0.700399	NA	NA	0.642785	NA	NA
ES	IZ780	0.640158	NA	NA	0.603146	NA	NA
ES	IZ781	0.707996	NA	NA	0.708723	NA	NA
ES	IZ782	0.636325	NA	NA	0.518389	NA	NA
ES	IZ783	0.839934	NA	NA	0.67868	NA	NA
ES	IZ784	0.366956	NA	NA	0.43246	NA	NA
ES	IZ785	0.868043	NA	NA	0.558484	NA	NA
ES	IZ786	0.644703	NA	NA	0.570983	NA	NA
ES	IZ787	0.649015	NA	NA	0.493771	NA	NA
ES	IZ788	0.589989	NA	NA	0.508371	NA	NA
ES	IZ789	0.544422	NA	NA	0.493358	NA	NA
ES	IZ790	0.497325	NA	NA	0.492949	NA	NA
ES	IZ791	0.483642	NA	NA	0.504206	NA	NA
ES	IZ792	0.64522	NA	NA	0.596034	NA	NA
ES	IZ793	0.845244	NA	NA	0.802209	NA	NA
ES	IZ794	0.887039	NA	NA	0.901152	NA	NA
ES	IZ795	0.436511	NA	NA	0.421109	NA	NA
ES	IZ796	0.557348	NA	NA	0.478331	NA	NA
ES	IZ797	0.797133	NA	NA	0.708718	NA	NA
ES	IZ798	0.718142	NA	NA	0.580183	NA	NA
ES	IZ799	0.815631	NA	NA	0.626519	NA	NA
ES	IZ800	0.849826	NA	NA	0.464148	NA	NA
ES	IZ801	0.823487	NA	NA	0.545126	NA	NA
ES	IZ802	0.974147	NA	NA	0.523403	NA	NA
ES	IZ803	0.938939	NA	NA	1.01926	NA	NA
ES	IZ804	0.738878	NA	NA	0.747953	NA	NA
ES	IZ805	0.616335	NA	NA	0.676598	NA	NA
ES	IZ806	0.601652	NA	NA	0.636099	NA	NA
ES	IZ807	0.509477	NA	NA	0.673659	NA	NA
ES	IZ808	0.577846	NA	NA	0.667414	NA	NA
ES	IZ809	0.538867	NA	NA	0.569327	NA	NA
ES	IZ810	0.612299	NA	NA	0.641958	NA	NA
ES	IZ811	0.559609	NA	NA	0.578075	NA	NA
ES	IZ812	0.819422	NA	NA	0.742124	NA	NA
ES	IZ813	0.855132	NA	NA	0.818922	NA	NA
ES	IZ814	0.894619	NA	NA	0.779685	NA	NA
ES	IZ815	0.763219	NA	NA	0.822252	NA	NA
ES	IZ816	0.84144	NA	NA	0.703718	NA	NA
ES	IZ817	0.816649	NA	NA	0.732542	NA	NA
ES	IZ818	0.780942	NA	NA	0.757156	NA	NA
ES	IZ819	1.09744	NA	NA	0.990041	NA	NA
ES	IZ820	0.966287	NA	NA	0.892399	NA	NA
ES	IZ821	0.741689	NA	NA	0.603124	NA	NA
ES	IZ822	0.507473	NA	NA	0.506314	NA	NA
ES	IZ823	0.705483	NA	NA	0.689126	NA	NA
ES	IZ824	0.844829	NA	NA	0.674107	NA	NA
ES	IZ825	0.906451	NA	NA	0.778016	NA	NA
ES	IZ826	0.766243	NA	NA	0.783038	NA	NA
ES	IZ827	0.973391	NA	NA	0.814748	NA	NA
ES	IZ828	0.956665	NA	NA	0.858156	NA	NA
ES	IZ829	0.793853	NA	NA	0.79013	NA	NA
ES	IZ830	1.08581	NA	NA	0.8373	NA	NA
ES	IZ831	1.08886	NA	NA	0.93246	NA	NA
ES	IZ832	1.01771	NA	NA	0.914529	NA	NA
ES	IZ833	1.25243	NA	NA	1.31187	NA	NA
ES	IZ834	0.589	NA	NA	0.59104	NA	NA
ES	IZ835	0.647737	NA	NA	0.700801	NA	NA
ES	IZ836	0.60977	NA	NA	0.694126	NA	NA
ES	IZ837	0.78474	NA	NA	0.57475	NA	NA
ES	IZ838	1.07163	NA	NA	0.808908	NA	NA
ES	IZ839	0.65432	NA	NA	0.944138	NA	NA
ES	IZ840	0.616598	NA	NA	0.904915	NA	NA
ES	IZ841	0.532774	NA	NA	0.500041	NA	NA
ES	IZ842	0.517845	NA	NA	0.550116	NA	NA
ES	IZ843	0.793587	NA	NA	0.539267	NA	NA
ES	IZ844	0.661428	NA	NA	0.510882	NA	NA
ES	IZ845	0.755612	NA	NA	0.525923	NA	NA
ES	IZ846	0.67738	NA	NA	0.804725	NA	NA
ES	IZ847	0.770306	NA	NA	0.861071	NA	NA
ES	IZ848	0.546198	NA	NA	0.648627	NA	NA
ES	IZ849	0.530756	NA	NA	0.573923	NA	NA
ES	IZ850	1.21292	NA	NA	0.977534	NA	NA
ES	IZ851	0.837167	NA	NA	0.743789	NA	NA
ES	IZ852	1.2147	NA	NA	1.10529	NA	NA
ES	IZ853	0.993628	NA	NA	0.988375	NA	NA
ES	IZ854	0.969849	NA	NA	0.888221	NA	NA
ES	IZ855	0.907515	NA	NA	0.86982	NA	NA
ES	IZ856	0.826001	NA	NA	0.86441	NA	NA
ES	IZ857	1.07088	NA	NA	0.94413	NA	NA
ES	IZ858	0.702683	NA	NA	0.715421	NA	NA
ES	IZ859	0.729779	NA	NA	0.742964	NA	NA
ES	IZ860	0.599628	NA	NA	0.622738	NA	NA
ES	IZ861	0.652309	NA	NA	0.677019	NA	NA
ES	IZ862	0.629006	NA	NA	0.6386	NA	NA
ES	IZ863	0.745985	NA	NA	0.661998	NA	NA
ES	IZ864	0.774356	NA	NA	0.710812	NA	NA
ES	IZ865	0.835635	NA	NA	0.755892	NA	NA
ES	IZ866	0.741956	NA	NA	0.802223	NA	NA
ES	IZ867	0.786006	NA	NA	0.790534	NA	NA
ES	IZ868	0.9073	NA	NA	0.828105	NA	NA
ES	IZ869	0.609241	NA	NA	0.60023	NA	NA
ES	IZ870	0.590505	NA	NA	0.526764	NA	NA
ES	IZ871	0.614821	NA	NA	0.516744	NA	NA
ES	IZ872	0.519104	NA	NA	0.446622	NA	NA
ES	IZ873	0.544908	NA	NA	0.555945	NA	NA
ES	IZ874	0.677378	NA	NA	0.702054	NA	NA
ES	IZ875	0.698881	NA	NA	0.684941	NA	NA
ES	IZ876	0.762947	NA	NA	0.702889	NA	NA
ES	IZ877	0.639134	NA	NA	0.702056	NA	NA
ES	IZ878	0.657354	NA	NA	0.814745	NA	NA
ES	IZ879	0.853111	NA	NA	0.851487	NA	NA
ES	IZ880	0.909066	NA	NA	0.964169	NA	NA
ES	IZ881	0.732819	NA	NA	0.937048	NA	NA
ES	IZ882	0.681923	NA	NA	0.963756	NA	NA
ES	IZ883	0.657867	NA	NA	0.694537	NA	NA
ES	IZ884	0.688006	NA	NA	0.684524	NA	NA
ES	IZ885	0.845269	NA	NA	0.638629	NA	NA
ES	IZ886	0.991867	NA	NA	0.89404	NA	NA
ES	IZ887	0.970356	NA	NA	0.853587	NA	NA
ES	IZ888	0.880457	NA	NA	0.774261	NA	NA
ES	IZ889	0.735353	NA	NA	0.687853	NA	NA
ES	IZ890	0.640386	NA	NA	0.660712	NA	NA
ES	IZ891	0.54798	NA	NA	0.630269	NA	NA
ES	IZ892	0.640148	NA	NA	0.562225	NA	NA
ES	IZ893	0.674055	NA	NA	0.532574	NA	NA
ES	IZ894	0.564375	NA	NA	0.50917	NA	NA
ES	IZ895	0.679636	NA	NA	0.661972	NA	NA
ES	IZ896	0.612552	NA	NA	0.616516	NA	NA
ES	IZ897	0.662437	NA	NA	0.670352	NA	NA
ES	IZ898	0.707502	NA	NA	0.728766	NA	NA
ES	IZ899	0.796133	NA	NA	0.647389	NA	NA
ES	IZ900	0.817676	NA	NA	0.818934	NA	NA
ES	IZ901	0.96225	NA	NA	0.899071	NA	NA
ES	IZ902	0.900191	NA	NA	0.731263	NA	NA
ES	IZ903	0.800175	NA	NA	0.795547	NA	NA
ES	IZ904	0.885788	NA	NA	0.917438	NA	NA
ES	IZ905	0.938943	NA	NA	0.929117	NA	NA
ES	IZ906	0.827526	NA	NA	0.841456	NA	NA
ES	IZ907	0.831826	NA	NA	0.820149	NA	NA
ES	IZ908	0.851342	NA	NA	0.830613	NA	NA
ES	IZ909	0.827283	NA	NA	0.784282	NA	NA
ES	IZ910	0.708506	NA	NA	0.731274	NA	NA
ES	IZ911	0.778919	NA	NA	0.7008	NA	NA
ES	IZ912	0.734576	NA	NA	0.603126	NA	NA
ES	IZ913	0.797397	NA	NA	0.735869	NA	NA
ES	IZ914	0.775107	NA	NA	0.779267	NA	NA
ES	IZ915	0.817414	NA	NA	0.692051	NA	NA
ES	IZ916	0.7384	NA	NA	0.654049	NA	NA
ES	IZ917	0.696351	NA	NA	0.586015	NA	NA
ES	IZ918	0.495758	NA	NA	0.422359	NA	NA
ES	IZ919	0.521643	NA	NA	0.453306	NA	NA
ES	IZ920	0.64167	NA	NA	0.519235	NA	NA
ES	IZ921	0.763215	NA	NA	0.574353	NA	NA
ES	IZ922	0.927814	NA	NA	0.706243	NA	NA
